date,game_id,home,away,competition,time,status,score,vote_home,vote_draw,vote_away,vote_count,pop_rank_home,pop_rank_away,pop_rank_diff,trend_home_w,trend_home_d,trend_home_l,trend_away_w,trend_away_d,trend_away_l,trend_win_rate_home,trend_win_rate_away,trend_win_rate_diff,venue,attendance,goals_home,goals_away,yellow_home,yellow_away,red_home,red_away,has_lineups,lineups_status_text,has_doubtful,has_missing_players,has_statistics,has_news,has_buzz,social_comments,fifa_rank_home,fifa_rank_away,fifa_rank_diff
2026-06-07,4733068,Harmony Tan,Amelia Rajecki,Ilkley,07-06-2026 10:00,finished,2:0,50.0,12.5,37.5,8,0,0,,1,0,1,0,0,1,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4733069,Elena Pridankina,Ella Mcdonald,Ilkley,07-06-2026 10:00,finished,1:2,75.0,12.5,12.5,8,0,0,,0,0,1,1,1,1,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4732878,Noah Karma,Raphael Perot,Lyon,07-06-2026 10:04,finished,0:2,45.5,9.1,45.5,11,0,0,,0,0,,1,0,1,,0.5,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4732861,Ruehl T./Veldheer M.,Jung J./Uesugi K.,Bad Rappenau,07-06-2026 10:08,finished,1:2,71.4,14.3,14.3,7,0,0,,0,1,1,1,1,1,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4732851,Philip Henning,Alexander Donski,Centurion,07-06-2026 10:10,finished,2:1,60.7,3.6,35.7,28,0,0,,1,1,1,0,1,1,0.3333,0.0,0.3333,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4732901,Max Basing,Paul Jubb,Ilkley,07-06-2026 10:10,finished,1:2,16.7,8.3,75.0,12,0,0,,0,0,0,1,0,1,,0.5,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4732903,Mark Lajal,Anton Matusevich,Ilkley,07-06-2026 10:11,finished,2:1,81.2,6.2,12.5,16,1,0,,1,0,1,0,0,0,0.5,,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4732875,Faris Zakaryia,Mathys Erhard,Bratislava,07-06-2026 10:21,finished,0:2,21.4,7.1,71.4,14,0,0,,0,0,0,1,0,1,,0.5,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4733074,David Jorda Sanchis,Benjamin Winter Lopez,Lyon,07-06-2026 10:26,finished,2:0,33.3,33.3,33.3,3,0,0,,1,0,0,0,0,0,1.0,,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4655834,GimPo FC,Jeonnam Dragons,K League 2,07-06-2026 10:30,finished,2:2,59.1,25.2,15.7,242,5,64,59,2,1,1,2,0,0,0.5,1.0,-0.5,,,0,0,0,0,0,0,True,Lineups,False,False,True,False,False,0,,,
2026-06-07,4655835,Seoul E-Land FC,Cheongju Jikji,K League 2,07-06-2026 10:30,finished,1:2,61.6,23.9,14.5,159,4,2,-2,0,1,1,1,0,2,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,True,Lineups,False,False,True,False,False,0,,,
2026-06-07,4657792,Cheonan City FC,Suwon FC,K League 2,07-06-2026 10:30,finished,2:2,31.3,28.5,40.2,214,4,10,6,2,1,0,2,2,0,0.6667,0.5,0.1667,,2345,0,0,0,0,0,0,True,Lineups,False,False,True,False,False,0,,,
2026-06-07,4732823,Niels Visker,Elias Ymer,Hertogenbosch,07-06-2026 10:40,finished,0:2,21.9,1.6,76.6,64,0,2,,0,1,0,1,1,0,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4732862,Buvaysar Gadamauri,Matthew William Donald,Bratislava,07-06-2026 10:42,finished,2:0,83.3,8.3,8.3,12,0,0,,1,0,1,0,0,0,0.5,,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4732852,Mert Alkaya,Pierre-Hugues Herbert,Stuttgart,07-06-2026 11:12,finished,0:2,13.8,1.2,85.0,80,0,10,,0,1,0,1,1,0,0.0,0.5,-0.5,Colosseum,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4733120,Celine Naef,Hiroko Kuwata,Ilkley,07-06-2026 11:41,finished,2:0,33.3,33.3,33.3,3,0,0,,1,0,1,0,0,0,0.5,,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4732815,Luka Mikrut,Emilio Nava,Bad Rappenau,07-06-2026 12:00,finished,0:0,13.5,0.9,85.6,111,0,2,,1,1,1,1,1,1,0.3333,0.3333,0.0,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4730045,Los Gorriones,Terremoto,Divisional C,07-06-2026 13:30,finished,,28.6,14.3,57.1,7,0,0,,1,0,1,1,1,2,0.5,0.25,0.25,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731738,Buenos Aires,Laja Histórico,Tercera División B,07-06-2026 15:00,finished,,44.4,22.2,33.3,9,0,0,,1,1,1,1,1,1,0.3333,0.3333,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4697755,Real Potosi,San Antonio,División Profesional,07-06-2026 19:00,finished,,62.3,16.7,21.0,138,343,98,-245,2,0,0,0,0,0,1.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4697753,The Strongest,Oriente Petrolero,División Profesional,07-06-2026 21:15,finished,,53.3,7.8,38.9,332,1579,1054,-525,1,2,1,0,2,0,0.25,0.0,0.25,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4697751,Blooming,GV San Jose,División Profesional,07-06-2026 23:30,finished,,78.5,4.7,16.8,149,953,47,-906,1,0,0,0,0,2,1.0,0.0,1.0,,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,,
2026-06-07,4732887,Diablos Rojos del México,Olmecas de Tabasco,LMB,07-06-2026 01:00,upcoming,3:0,70.4,1.9,27.8,54,34,14,-20,1,1,0,0,1,0,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,,
2026-06-07,4732896,Finn Bass,Keegan Smith,Ilkley,07-06-2026 10:21,live,1:1,14.3,14.3,71.4,7,0,0,,0,0,0,0,0,1,,0.0,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4732889,Roman Safiullin,Alexis Galarneau,Stuttgart,07-06-2026 10:52,live,1:1,82.0,1.1,16.9,89,3,1,-2,1,0,1,1,0,0,0.5,1.0,-0.5,Match Court 2,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4732812,Katie Volynets,Lin Zhu,Hertogenbosch,07-06-2026 10:53,live,0:1,72.4,3.4,24.1,29,1,1,0,1,0,1,1,0,1,0.5,0.5,0.0,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4666199,Becamex Binh Duong,Hoang Anh Gia Lai,V-league,07-06-2026 11:00,live,2:1,49.3,28.2,22.5,71,33,59,26,0,0,0,1,2,0,,0.3333,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4666200,Hanoi FC,Ho Chi Minh City,V-league,07-06-2026 11:00,live,1:0,62.8,21.8,15.4,78,120,20,-100,0,1,1,2,2,2,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,True,Lineups,False,False,False,False,False,0,,,
2026-06-07,4666201,Hai Phong,Nam Dinh,V-league,07-06-2026 11:00,live,1:1,36.8,22.4,40.8,76,46,27,-19,0,0,1,1,0,0,0.0,1.0,-1.0,,,0,0,0,0,0,0,True,Lineups,False,False,True,False,False,0,,,
2026-06-07,4666202,Ninh Binh FC,Hong Linh Ha Tinh,V-league,07-06-2026 11:00,live,3:0,65.5,20.0,14.5,55,1,2,1,1,2,1,2,2,1,0.25,0.4,-0.15,,,0,0,0,0,0,0,True,Lineups,False,False,True,False,False,0,,,
2026-06-07,4666203,Da Nang,Thanh Hoa,V-league,07-06-2026 11:00,live,4:0,61.5,17.3,21.2,52,5,36,31,2,1,2,0,2,0,0.4,0.0,0.4,,,0,0,0,0,0,0,True,Lineups,False,False,True,False,False,0,,,
2026-06-07,4667285,Viettel,Công An Hà Nội,V-league,07-06-2026 11:00,live,1:0,41.1,25.6,33.3,90,36,11,-25,2,2,1,1,2,1,0.4,0.25,0.15,,,0,0,0,0,0,0,True,Lineups,False,False,True,False,False,0,,,
2026-06-07,4668241,China (W),Poland (W),Volleyball Nations League (W),07-06-2026 11:00,live,2:1,35.6,0.8,63.6,132,93,50,-43,1,1,0,1,1,1,0.5,0.3333,0.1667,Nanjing Olympic Sports Center Gymnasium,,0,0,0,0,0,0,True,Box Score,False,False,True,False,False,0,,,
2026-06-07,4668377,Song Lam Nghe,PVF-CAND,V-league,07-06-2026 11:00,live,1:3,55.6,14.3,30.2,63,10,0,,0,1,0,1,2,0,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,True,Lineups,False,False,True,False,False,0,,,
2026-06-07,4688118,Niva Dolbizno,Orsha,Pershaya Liga,07-06-2026 11:00,live,1:1,47.4,28.9,23.7,38,0,2,,0,1,1,0,0,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4733081,Afghanistan,Pakistan,Friendly International,07-06-2026 11:00,live,0:1,48.9,20.4,30.7,225,460,392,-68,1,0,0,1,0,0,1.0,1.0,0.0,Galolhu National Stadium,,0,1,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4732863,Tomas Lanik,Taro Daniel,Bratislava,07-06-2026 11:15,live,0:1,22.2,11.1,66.7,9,0,5,,0,0,0,0,1,1,,0.0,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4728693,Barangay Ginebra,Tnt Tropang Giga,PBA Philippine Cup,07-06-2026 11:30,live,59:42,55.2,3.4,41.4,29,1,0,,0,1,1,1,0,1,0.0,0.5,-0.5,Mall of Asia Arena,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732911,Alexandra Eala,Nikola Bartunkova,Birmingham,07-06-2026 11:32,live,0:1,83.5,0.9,15.6,109,3,0,,1,1,1,1,1,1,0.3333,0.3333,0.0,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4732867,Vadyrn Ursu,Dimitar Kuzmanov,Bratislava,07-06-2026 11:40,live,1:0,25.0,8.3,66.7,12,0,0,,0,0,0,2,0,1,,0.6667,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4732882,Alex Martinez,Nitin Kumar Sinha,Lyon,07-06-2026 11:46,live,1:0,70.0,10.0,20.0,10,0,0,,0,1,1,0,0,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4732881,Max Alcala Gurri,Kenny De Schepper,Lyon,07-06-2026 11:58,live,1:0,50.0,12.5,37.5,8,0,5,,1,1,1,0,1,0,0.3333,0.0,0.3333,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4688513,FC Slutsk,Molodechno,Pershaya Liga,07-06-2026 12:00,live,1:1,48.7,35.9,15.4,39,15,0,,1,1,1,2,1,1,0.3333,0.5,-0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4733090,Andrea Baudel,Alejo Sanchez Quilez,Lyon,07-06-2026 12:05,live,0:1,33.3,33.3,33.3,3,0,0,,,,,0,1,1,,0.0,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4733123,Ranah Akua Stoiber,Victoria Allen,Ilkley,07-06-2026 12:05,live,0:0,33.3,33.3,33.3,3,0,0,,0,0,0,0,,,,,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4732888,Benjamin Bonzi,Bernard Tomic,Hertogenbosch,07-06-2026 12:06,live,0:0,85.9,1.3,12.8,78,4,92,88,1,0,0,1,0,0,1.0,1.0,0.0,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4733070,Katy Dunne,Momoko Kobori,Ilkley,07-06-2026 12:16,live,0:0,50.0,25.0,25.0,4,0,0,,0,1,0,0,0,0,0.0,,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4733084,Oliver Crawford,Mark Ceban,Ilkley,07-06-2026 12:20,upcoming,,33.3,33.3,33.3,3,0,0,,0,0,0,,,,,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732890,Robin Montgomery,Joanna Garland,Hertogenbosch,07-06-2026 12:23,live,0:0,64.0,4.0,32.0,25,0,0,,1,0,0,1,0,0,1.0,1.0,0.0,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4731916,Tatjana Maria,Miyazaki Yuriko Lily,Queen's,07-06-2026 12:25,live,0:0,94.0,2.0,4.0,50,2,0,,0,1,0,0,0,0,0.0,,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4732898,Quinn Vandecasteele,Charles Broom,Ilkley,07-06-2026 12:26,live,0:0,50.0,16.7,33.3,6,0,0,,0,1,0,0,1,0,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4732895,Daniel Evans,James Watt,Ilkley,07-06-2026 12:38,live,0:0,54.5,9.1,36.4,11,155,0,,0,0,0,0,1,1,,0.0,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4732873,Lukas Neumayer,Michal Krajci,Bratislava,07-06-2026 12:40,upcoming,,77.8,11.1,11.1,9,0,0,,1,1,1,0,0,0,0.3333,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732874,Akira Santillan,Marko Bekeni,Bratislava,07-06-2026 12:40,upcoming,,62.5,12.5,25.0,8,0,0,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732900,Rio Noguchi,Patrick Brady,Ilkley,07-06-2026 12:40,upcoming,,70.0,10.0,20.0,10,0,0,,0,0,1,0,0,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731912,Elsa Jacquemot,Hanyu Guo,Queen's,07-06-2026 12:40,upcoming,,86.4,1.7,11.9,59,1,0,,0,1,0,0,1,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4731911,Maddison Inglis,Alycia Parks,Queen's,07-06-2026 12:40,upcoming,,14.3,1.0,84.8,105,8,2,-6,0,0,0,0,1,0,,0.0,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4732853,James Mccabe,Sander Jong,Hertogenbosch,07-06-2026 12:40,upcoming,,82.5,1.6,15.9,63,0,0,,1,0,1,1,0,1,0.5,0.5,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732865,Maxime Janvier,Laurent Lokoli,Lyon,07-06-2026 12:45,upcoming,,68.8,6.2,25.0,16,0,0,,0,1,1,0,1,0,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732872,Hynek Barton,Sebastian Sorger,Bratislava,07-06-2026 12:45,upcoming,,84.6,7.7,7.7,13,0,0,,0,1,1,0,0,0,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4733134,Bu Yunchaokete,Otto Virtanen,Birmingham,07-06-2026 12:50,upcoming,,20.0,20.0,60.0,5,1,1,0,1,1,1,1,1,1,0.3333,0.3333,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4651721,Fortuna Yaounde,PWD Bamenda,Premier Division,07-06-2026 13:00,upcoming,,37.1,20.0,42.9,35,4,3,-1,0,0,0,2,0,1,,0.6667,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4664606,Bergischer HC,FA Göppingen,Bundesliga,07-06-2026 13:00,upcoming,,83.3,8.3,8.3,12,3,3,0,1,0,2,0,1,1,0.3333,0.0,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4664607,Füchse Berlin,SG Flensburg-Handewitt,Bundesliga,07-06-2026 13:00,upcoming,,72.2,5.6,22.2,18,50,41,-9,1,1,2,1,0,0,0.25,1.0,-0.75,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4664609,SC DHfK Leipzig,GWD Minden,Bundesliga,07-06-2026 13:00,upcoming,,50.0,25.0,25.0,4,11,2,-9,0,0,0,1,0,2,,0.3333,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4665037,TVB 1898 Stuttgart,Erlangen,Bundesliga,07-06-2026 13:00,upcoming,,57.1,14.3,28.6,7,2,2,0,1,1,0,0,0,0,0.5,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4665038,HSG Wetzlar,SC Magdeburg,Bundesliga,07-06-2026 13:00,upcoming,,7.7,15.4,76.9,13,3,18,15,0,1,0,1,1,1,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4665039,ThSV Eisenach,HSV Handball,Bundesliga,07-06-2026 13:00,upcoming,,16.7,16.7,66.7,6,1,23,22,0,0,0,1,0,0,,1.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4665040,TSV Hannover-Burgdorf,MT Melsungen,Bundesliga,07-06-2026 13:00,upcoming,,33.3,22.2,44.4,9,4,3,-1,0,2,1,0,1,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4665041,VfL Gummersbach,Rhein-Neckar Löwen,Bundesliga,07-06-2026 13:00,upcoming,,42.9,14.3,42.9,7,3,30,27,0,1,1,1,0,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4665044,THW Kiel,TBV Lemgo,Bundesliga,07-06-2026 13:00,upcoming,,83.3,8.3,8.3,12,63,3,-60,0,1,0,1,1,0,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4681788,Independente SP,Santacruzense,Paulista Serie B,07-06-2026 13:00,upcoming,,40.0,30.0,30.0,20,27,11,-16,1,1,1,0,1,2,0.3333,0.0,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4683601,Audax Osasco,Votoraty,Paulista Serie B,07-06-2026 13:00,upcoming,,50.0,18.8,31.2,16,294,2,-292,1,2,0,0,0,1,0.3333,0.0,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4683602,Catanduvense,Mogi Mirim,Paulista Serie B,07-06-2026 13:00,upcoming,,37.5,6.2,56.2,16,27,332,305,0,0,0,0,1,0,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4683603,Matonense,São Carlos,Paulista Serie B,07-06-2026 13:00,upcoming,,73.3,13.3,13.3,15,24,28,4,1,0,1,1,0,2,0.5,0.3333,0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4714461,Progreso,Albion,Uruguayan Championship,07-06-2026 13:00,upcoming,,38.7,24.5,36.8,530,89,18,-71,1,0,0,0,0,2,1.0,0.0,1.0,,,0,0,0,0,0,0,True,Lineups,False,False,False,False,True,0,,,
2026-06-07,4714669,Liechtenstein,Cyprus,Friendly International,07-06-2026 13:00,upcoming,,24.2,16.1,59.7,4661,1262,1303,41,0,0,1,2,1,0,0.0,0.6667,-0.6667,Rheinpark Stadion,,0,0,0,0,0,0,True,Lineups,False,False,False,False,False,0,,,
2026-06-07,4727276,Uzbekistan (W),South Korea (W),AVC Women's Cup,07-06-2026 13:00,upcoming,,23.1,7.7,69.2,13,0,30,,0,,,1,0,1,,0.5,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4728027,Lokomotiv Kuban,Zenit,VTB United League,07-06-2026 13:00,upcoming,,45.9,1.6,52.5,61,23,41,18,0,0,0,1,1,0,,0.5,,Basket-Hall Krasnodar,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4728772,Finland (W),Albania (W),European League (W),07-06-2026 13:00,upcoming,,60.0,10.0,30.0,10,1,0,,1,1,1,0,1,0,0.3333,0.0,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4730412,Energetik BGU,Gomel II,Pershaya Liga,07-06-2026 13:00,upcoming,,39.2,31.4,29.4,51,12,0,,1,1,1,0,2,2,0.3333,0.0,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731214,San Jacinto Albion (W),City Torque (W),Campeonato Femenino A,07-06-2026 13:00,upcoming,,52.2,13.0,34.8,23,0,0,,0,0,0,0,0,1,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731311,Oman,Mozambique,Friendly International,07-06-2026 13:00,upcoming,,65.8,14.8,19.4,5864,2831,717,-2114,0,1,2,0,0,1,0.0,0.0,0.0,Gelora Bung Karno Stadium,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731775,Flavio Cobolli,Alexander Zverev,Roland Garros - Men,07-06-2026 13:00,upcoming,,35.5,0.0,64.5,30600,41,898,857,1,1,1,1,1,1,0.3333,0.3333,0.0,COURT PHILIPPE CHATRIER,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732825,Ready,Union Carl Berner,NM Cupen,07-06-2026 13:00,upcoming,,51.8,28.9,19.3,83,0,0,,0,3,0,0,,,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732927,Johan Alexander Rodriguez,Manuel Mouilleron Salvo,San Miguel de Tucuman,07-06-2026 13:00,upcoming,,77.8,11.1,11.1,9,0,0,,0,1,0,0,,,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732933,Conner Huertas Del Pino,Mateo Del Pino,San Miguel de Tucuman,07-06-2026 13:00,upcoming,,50.0,16.7,33.3,6,0,0,,0,1,0,0,0,0,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732935,Juan Ignacio Gallego,Arklon Huertas Del Pino,San Miguel de Tucuman,07-06-2026 13:00,upcoming,,28.6,14.3,57.1,7,0,0,,0,,,0,1,1,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4733092,Jules Fabre,Johan Nikles,Lyon,07-06-2026 13:00,upcoming,,33.3,33.3,33.3,3,0,0,,,,,0,1,0,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4733133,Kenya,Lesotho,Friendly International,07-06-2026 13:00,upcoming,,61.3,22.0,16.8,173,618,403,-215,2,1,4,2,1,2,0.2857,0.4,-0.1143,Lucas Masterpieces Moripe Stadium,,0,0,0,0,0,0,True,Lineups,False,True,False,False,False,0,,,
2026-06-07,4732870,Matteo Martineau,Mae Malige,Lyon,07-06-2026 13:05,upcoming,,80.0,10.0,10.0,10,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731909,Ekaterine Gorgodze,Kamilla Rakhimova,Queen's,07-06-2026 13:05,upcoming,,21.4,2.4,76.2,42,0,1,,0,0,0,0,1,0,,0.0,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,,
2026-06-07,4678188,Austria (W),Iceland (W),European League (W),07-06-2026 13:05,upcoming,,75.0,12.5,12.5,8,1,1,0,0,0,1,0,1,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732902,Edward Winter,Alastair Gray,Ilkley,07-06-2026 13:25,upcoming,,25.0,25.0,50.0,4,0,0,,0,1,0,0,1,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4731265,Latvia,Kosovo,European League (M),07-06-2026 13:30,upcoming,,60.0,10.0,30.0,10,2,2,0,1,1,0,0,0,0,0.5,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732778,ZZ Leiden,Zwolle Landstede,BNXT League,07-06-2026 13:30,upcoming,,53.3,6.7,40.0,15,3,2,-1,1,0,1,0,1,1,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732899,Michael Mmoh,Filippo Romano,Ilkley,07-06-2026 13:30,upcoming,,76.9,7.7,15.4,13,2,0,,0,1,1,0,1,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4733121,Maria Kozyreva,Clervie Ngounoue,Ilkley,07-06-2026 13:30,upcoming,,33.3,33.3,33.3,3,0,0,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4733110,Donna Vekic,Anna Blinkova,Queen's,07-06-2026 13:35,upcoming,,33.3,33.3,33.3,3,36,2,-34,1,0,1,1,0,0,0.5,1.0,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732866,Nicolas Varona,Milos Karol,Bratislava,07-06-2026 13:50,upcoming,,33.3,11.1,55.6,9,0,0,,0,1,1,0,1,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4732893,Millen Hurrion,Hamish Stewart,Ilkley,07-06-2026 13:50,upcoming,,12.5,12.5,75.0,8,0,0,,0,0,0,0,1,0,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4730100,Zalgiris Kaunas,Juventus,LKL League,07-06-2026 13:50,upcoming,,75.9,3.4,20.7,29,109,7,-102,1,1,1,1,0,1,0.3333,0.5,-0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4733085,Max Lorincik,Abdullah Shelbayh,Bratislava,07-06-2026 13:50,upcoming,,33.3,33.3,33.3,3,0,1,,,,,0,1,1,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4668282,Dominican Republic (W),Netherlands (W),Volleyball Nations League (W),07-06-2026 14:00,upcoming,,34.8,1.1,64.1,92,45,65,20,0,0,0,0,1,0,,0.0,,Nilson Nelson Gymnasium,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4678183,Azerbaijan (W),Estonia (W),European League (W),07-06-2026 14:00,upcoming,,71.4,14.3,14.3,7,3,3,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4712286,Shakhter Soligorsk,FC Slonim,Pershaya Liga,07-06-2026 14:00,upcoming,,39.6,27.1,33.3,48,129,1,-128,1,2,1,1,1,0,0.25,0.5,-0.25,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,,
2026-06-07,4727990,Chapecoense,Avai,Copa Sul-Sudeste,07-06-2026 14:00,upcoming,,53.3,16.3,30.4,1774,4618,2575,-2043,0,0,2,1,0,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,Probable Lineups,True,True,False,False,False,0,,,
