date,game_id,home,away,competition,time,status,score,vote_home,vote_draw,vote_away,vote_count,pop_rank_home,pop_rank_away,pop_rank_diff,fifa_rank_home,fifa_rank_away,fifa_rank_diff,trend_home_w,trend_home_d,trend_home_l,trend_away_w,trend_away_d,trend_away_l,trend_win_rate_home,trend_win_rate_away,trend_win_rate_diff,venue,attendance,goals_home,goals_away,yellow_home,yellow_away,red_home,red_away,has_lineups,lineups_status_text,has_doubtful,has_missing_players,has_statistics,has_news,has_buzz,social_comments
2026-06-10,4728694,Aguada,Ca Penarol,Liga Uruguaya,10-06-2026 00:15,finished,84:89,33.7,0.5,65.9,205,35,31,-4,,,,0,0,1,1,1,1,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,True,Box Score,False,False,True,False,True,0
2026-06-10,4697540,Estudiantes de La Plata,77 Futbol Club,Superiores Primera,10-06-2026 00:30,finished,3:1,50.0,16.7,33.3,6,0,0,,,,,0,1,1,0,0,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4697541,Ciudad Vóley,Gimnasia Esgrima Ituzaingo,Superiores Primera,10-06-2026 00:30,finished,3:1,60.0,6.7,33.3,15,20,0,,,,,1,1,1,1,0,1,0.3333,0.5,-0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4700708,Country Club de Banfield,Deportivo Muñiz,Superiores Segunda,10-06-2026 00:30,finished,3:0,66.7,16.7,16.7,6,0,0,,,,,1,1,0,1,0,0,0.5,1.0,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4700709,Club Harrods,Glorias Argentinas,Superiores Segunda,10-06-2026 00:30,finished,1:3,50.0,10.0,40.0,10,0,0,,,,,0,0,0,0,1,0,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4700710,Derqui,Mariano Moreno Voley,Superiores Segunda,10-06-2026 00:30,finished,3:0,42.9,14.3,42.9,7,0,0,,,,,1,1,1,1,0,1,0.3333,0.5,-0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4705372,Brazil (W),USA (W),Friendly Women,10-06-2026 00:30,finished,0:1,75.9,11.5,12.6,4684,4049,500,-3549,,,,0,1,1,1,0,1,0.0,0.5,-0.5,,55744,0,0,0,0,0,0,True,Lineups,False,False,True,True,False,0
2026-06-10,4705662,UBA Voley,San Lorenzo,Division de Honor,10-06-2026 00:30,finished,1:3,25.0,12.5,62.5,8,0,9,,,,,0,1,0,1,0,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4728017,Universidad De Concepcion,Leones De Quilpué,LNB,10-06-2026 00:30,finished,78:79,64.0,4.0,32.0,25,13,10,-3,,,,0,1,0,1,0,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,True,Box Score,False,False,True,False,False,0
2026-06-10,4733377,Racing de Olavarria,Independiente De Tandil,Liga Federal,10-06-2026 00:30,finished,76:67,40.0,20.0,40.0,5,0,0,,,,,1,1,1,0,1,0,0.3333,0.0,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4733378,Club Hércules de Charata,Tokio De Posadas,Liga Federal,10-06-2026 00:30,finished,62:60,25.0,25.0,50.0,4,0,0,,,,,1,0,1,1,1,1,0.5,0.3333,0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4733379,Centro Cultural y Deportivo Santa Silvina,Hindú Club De Resistencia Chaco,Liga Federal,10-06-2026 00:30,finished,83:76,50.0,25.0,25.0,4,0,0,,,,,1,0,0,1,0,1,1.0,0.5,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4555647,Colorado Rockies,Chicago Cubs,MLB,10-06-2026 00:40,finished,7:3,23.6,0.1,76.3,1007,163,415,252,,,,1,0,0,0,0,1,1.0,0.0,1.0,Coors Field,,5,3,0,0,0,0,True,Box Score,False,False,False,True,True,0
2026-06-10,4714673,Argentina,Iceland,Friendly International,10-06-2026 01:00,finished,3:0,83.2,7.2,9.6,36104,28165,2508,-25657,1,74,73,1,1,1,0,0,2,0.3333,0.0,0.3333,Jordan-Hare Stadium,,3,0,2,6,0,0,True,Lineups,False,True,True,True,True,0
2026-06-10,4715617,Iraq,Venezuela,Friendly International,10-06-2026 01:00,finished,0:2,78.2,10.5,11.3,123872,11211,3498,-7713,56,49,-7,0,2,1,1,0,4,0.0,0.2,-0.2,SeatGeek Stadium,,0,2,1,4,0,0,True,Lineups,False,False,True,False,True,0
2026-06-10,4733648,Conspiradores de Querétaro,Algodoneros del Unión Laguna,LMB,10-06-2026 01:00,finished,5:6,47.1,1.5,51.5,68,2,20,18,,,,0,1,0,1,1,1,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,True,0
2026-06-10,4733651,Pericos de Puebla,Saraperos de Saltillo,LMB,10-06-2026 01:00,finished,5:3,83.1,0.7,16.2,142,40,31,-9,,,,1,1,0,0,1,0,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,True,0
2026-06-10,4733654,El Águila de Veracruz,Toros de Tijuana,LMB,10-06-2026 01:00,finished,3:2,20.9,0.9,78.2,110,16,20,4,,,,1,1,1,0,1,1,0.3333,0.0,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,True,0
2026-06-10,4733673,Dorados de Chihuahua,Piratas de Campeche,LMB,10-06-2026 01:00,finished,2:1,42.0,2.0,56.0,50,6,14,8,,,,1,0,1,0,1,1,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,True,0
2026-06-10,4733657,Leones de Yucatán,Rieleros de Aguascalientes,LMB,10-06-2026 01:30,finished,5:4,18.3,1.7,80.0,60,28,15,-13,,,,1,0,0,0,1,0,1.0,0.0,1.0,,,0,0,0,0,0,0,False,,False,False,False,False,True,0
2026-06-10,4733660,Olmecas de Tabasco,Caliente de Durango,LMB,10-06-2026 01:30,finished,6:3,79.3,1.2,19.5,82,14,7,-7,,,,1,1,0,0,0,0,0.5,,,,,0,0,0,0,0,0,False,,False,False,False,False,True,0
2026-06-10,4733663,Bravos de León,Tecos de los Dos Laredos,LMB,10-06-2026 01:30,finished,2:9,72.1,1.6,26.2,61,8,6,-2,,,,0,0,1,1,0,0,0.0,1.0,-1.0,,,0,0,0,0,0,0,False,,False,False,False,False,True,0
2026-06-10,4733666,Charros de Jalisco,Guerreros de Oaxaca,LMB,10-06-2026 01:30,finished,6:2,86.9,0.8,12.3,122,47,16,-31,,,,1,0,1,0,0,0,0.5,,,,,0,0,0,0,0,0,False,,False,False,False,False,True,0
2026-06-10,4733668,Sultanes de Monterrey,Tigres de Quintana Roo,LMB,10-06-2026 01:30,finished,2:3,87.3,0.8,11.9,126,55,34,-21,,,,0,1,0,1,0,0,0.0,1.0,-1.0,,,0,0,0,0,0,0,False,,False,False,False,False,True,0
2026-06-10,4733913,Costa Rica (W),Canada (W),Friendly Women,10-06-2026 01:30,finished,0:6,33.7,14.4,51.9,104,187,256,69,,,,0,2,1,1,3,0,0.0,0.25,-0.25,,,0,0,0,0,0,0,True,Lineups,False,False,True,False,False,0
2026-06-10,4555842,Los Angeles Angels,Houston Astros,MLB,10-06-2026 01:38,finished,10:1,32.0,0.1,67.9,900,220,340,120,,,,1,0,1,0,1,0,0.5,0.0,0.5,Angel Stadium,,8,1,0,0,0,0,True,Box Score,False,False,False,True,True,0
2026-06-10,4555385,San Diego Padres,Cincinnati Reds,MLB,10-06-2026 01:40,finished,3:5,40.8,0.1,59.1,1026,226,175,-51,,,,0,1,0,1,0,0,0.0,1.0,-1.0,Petco Park,,3,4,0,0,0,0,True,Box Score,False,False,False,True,True,0
2026-06-10,4556282,San Francisco Giants,Washington Nationals,MLB,10-06-2026 01:45,finished,3:6,44.3,0.1,55.6,799,505,179,-326,,,,0,0,1,1,1,0,0.0,0.5,-0.5,Oracle Park,,2,5,0,0,0,0,True,Box Score,False,False,False,True,True,0
2026-06-10,4733670,Acereros de Monclova,Diablos Rojos del México,LMB,10-06-2026 01:45,finished,4:3,25.0,0.8,74.2,124,14,34,20,,,,1,1,1,0,0,1,0.3333,0.0,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,True,0
2026-06-10,4659711,Golden State Valkyries,Phoenix Mercury,WNBA,10-06-2026 02:00,finished,87:81,65.0,0.5,34.5,206,4,60,56,,,,1,0,0,0,1,1,1.0,0.0,1.0,Chase Center,18064,0,0,0,0,0,0,True,Box Score,True,True,True,True,True,0
2026-06-10,4733191,Mts Arba,Grecia AGB,Costa Rica Championship,10-06-2026 02:00,finished,97:61,46.7,6.7,46.7,15,0,0,,,,,1,0,1,0,0,0,0.5,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4556234,Athletics,Milwaukee Brewers,MLB,10-06-2026 02:05,finished,7:5,30.7,0.1,69.2,1126,171,187,16,,,,1,0,1,0,1,1,0.5,0.0,0.5,Las Vegas Ballpark,,5,4,0,0,0,0,True,Box Score,False,False,False,True,True,0
2026-06-10,4732856,Angeles Cdmx,Astros De Jalisco,CIBACOPA,10-06-2026 02:15,finished,75:114,32.4,2.9,64.7,34,0,5,,,,,0,0,0,1,1,1,,0.3333,,,,0,0,0,0,0,0,True,Box Score,False,False,True,False,False,0
2026-06-10,4668159,Cuba,Poland,Volleyball Nations League,10-06-2026 05:00,finished,0:3,46.7,0.3,53.0,368,151,141,-10,,,,0,1,0,1,1,0,0.0,0.5,-0.5,Linxia Olympic Sports Park Stadium,,0,0,0,0,0,0,True,Box Score,False,False,True,False,False,0
2026-06-10,4733735,Gianmarco Ferrari,Roberto Carballes,Cattolica,10-06-2026 08:09,finished,0:2,28.6,3.6,67.9,28,0,8,,,,,0,1,0,1,1,0,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733897,Bueno G./Guillen Meza A.,Kalyanpur A./Taylor J.,Cattolica,10-06-2026 08:11,finished,2:0,57.1,14.3,28.6,7,0,0,,,,,1,0,0,0,,,1.0,,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4668181,China PR,Slovenia,Volleyball Nations League,10-06-2026 08:30,finished,2:3,36.6,0.7,62.7,153,100,66,-34,,,,0,0,0,1,0,1,,0.5,,Linxia Olympic Sports Park Stadium,,0,0,0,0,0,0,True,Box Score,False,False,True,False,False,0
2026-06-10,4733117,Karol Drzewiecki / Piotr Matuszewski,Barrena A./Nava E.,Bratislava,10-06-2026 08:30,finished,,57.1,14.3,28.6,7,0,0,,,,,0,1,1,0,1,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4733169,Max Hans Rehberg,Stefano Travaglia,Cattolica,10-06-2026 08:30,finished,,10.0,10.0,80.0,10,0,3,,,,,0,0,1,0,0,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4733258,Luka Mikrut,Ioannis Xilas,Cattolica,10-06-2026 08:30,finished,,50.0,25.0,25.0,4,0,0,,,,,0,1,1,0,0,0,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4733746,Petr Brunclik,Andrej Martin,Bratislava,10-06-2026 08:42,finished,2:0,44.0,4.0,52.0,25,0,2,,,,,1,1,0,0,1,1,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733340,Federico Cina,Jan Choinski,Bratislava,10-06-2026 08:43,finished,2:0,51.5,1.5,47.0,66,0,1,,,,,1,1,0,0,1,0,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4626458,Rakuten Gold Eagles,Yomiuri Giants,NPB,10-06-2026 09:00,finished,0:7,21.3,2.1,76.6,47,6,14,8,,,,0,0,0,1,1,2,,0.25,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4626761,Nippon Ham Fighters,Yokohama Baystars,NPB,10-06-2026 09:00,finished,4:2,60.5,2.3,37.2,43,11,6,-5,,,,1,1,1,0,0,0,0.3333,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4627040,Fukuoka Hawks,Hanshin Tigers,NPB,10-06-2026 09:00,finished,6:2,64.9,2.7,32.4,37,6,14,8,,,,1,1,1,0,0,1,0.3333,0.0,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4627043,Orix Buffaloes,Yakult Swallows,NPB,10-06-2026 09:00,finished,8:4,61.8,2.9,35.3,34,5,8,3,,,,1,1,0,0,0,0,0.5,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4732988,Thijs Boogaard,Yibing Wu,Hertogenbosch,10-06-2026 09:09,finished,2:1,17.8,0.3,81.8,297,0,1,,,,,1,0,0,0,0,1,1.0,0.0,1.0,COURT 2,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733739,Mattia Bellucci,Yannick Hanfmann,Stuttgart,10-06-2026 09:09,finished,2:1,24.1,0.3,75.6,349,2,4,2,,,,1,1,0,0,1,0,0.5,0.0,0.5,CENTER COURT,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733003,Haverlag I./Lumsden M.,Sutjiadi A./Tjen J.,Hertogenbosch,10-06-2026 09:09,finished,2:1,33.3,16.7,50.0,6,0,0,,,,,1,0,0,0,0,0,1.0,,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733749,Alejandro Moro Canas,Kimmer Coppejans,Lyon,10-06-2026 09:12,finished,1:2,29.4,2.9,67.6,34,0,1,,,,,0,1,0,1,1,0,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733742,Giovanni Mpetshi Perricard,Gauthier Onclin,Stuttgart,10-06-2026 09:13,finished,2:0,87.8,0.3,12.0,343,4,0,,,,,1,1,0,0,1,1,0.5,0.0,0.5,Colosseum,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733119,Mansouri S./Neuchrist M.,Kielan S./Romios M C.,Lyon ,10-06-2026 09:13,finished,2:0,60.0,20.0,20.0,5,0,0,,,,,1,0,1,0,0,,0.5,,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733116,Kalender A./Sabanov I.,Grevelius E./Heinonen A.,Cattolica,10-06-2026 09:18,finished,0:2,40.0,20.0,40.0,5,0,0,,,,,0,0,1,1,0,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733444,Liam Broady,Raul Brancaccio,Cattolica,10-06-2026 10:03,finished,0:2,69.6,4.3,26.1,23,1,0,,,,,0,1,0,1,1,0,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733431,Noma Akugue Noha,Katarzyna Kawa,Modena,10-06-2026 10:08,finished,0:2,57.1,7.1,35.7,14,0,0,,,,,0,1,0,1,1,0,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733878,Barton H./Duda F.,Liutarevich I./Pieczonka F.,Bratislava,10-06-2026 10:11,finished,2:0,33.3,33.3,33.3,3,0,0,,,,,1,,,0,0,1,,0.0,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733086,Cabral F./Mektic N.,Hidalgo D./Trhac P.,Stuttgart,10-06-2026 10:12,finished,2:1,44.4,11.1,44.4,9,0,0,,,,,1,,,0,0,1,,0.0,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733744,Zdenek Kolar,Lukas Pokorny,Bratislava,10-06-2026 10:29,finished,2:0,85.7,4.8,9.5,21,0,0,,,,,1,1,0,0,1,0,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4732958,João Reis Da Silva,Alexander Donski,Bratislava,10-06-2026 10:35,finished,2:0,60.0,4.0,36.0,25,1,0,,,,,1,0,1,0,0,1,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733879,Ruehl T./Wehnelt K.,Gomez G./Shugar A.,Lyon ,10-06-2026 10:36,finished,2:0,50.0,25.0,25.0,4,0,0,,,,,1,0,0,0,,,1.0,,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733790,Iva Jovic,Alexandra Eala,Queen's,10-06-2026 10:40,finished,2:0,78.8,0.6,20.6,165,13,3,-10,,,,1,1,0,0,1,1,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4732914,Kato M./Samsonova L.,Dabrowski G./Stefani L.,Queen's,10-06-2026 10:41,finished,0:2,33.3,5.6,61.1,18,0,0,,,,,0,0,0,1,0,1,,0.5,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733097,Reymond A./Sanchez L.,Altmaier D./Jebens H.,Stuttgart,10-06-2026 10:53,finished,0:2,40.0,10.0,50.0,10,0,0,,,,,0,0,1,1,,,0.0,,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733880,De Jong J./Hermans M.,Kadhe A./Zormann M.,Cattolica,10-06-2026 10:54,finished,2:0,40.0,20.0,40.0,5,0,0,,,,,1,0,1,0,0,1,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733095,Neel I./Olmos G.,Bejlek S./Kasatkina D.,Hertogenbosch,10-06-2026 11:20,finished,,33.3,33.3,33.3,3,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4731549,Hilal Al Fashir,Hay Al Wadi,Premier League,10-06-2026 13:45,finished,,54.9,24.2,20.9,91,43,56,13,,,,0,0,0,1,0,2,,0.3333,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4731551,Al Hilal Omdurman,Merreikh Al Sudan,Premier League,10-06-2026 13:45,finished,,65.5,8.4,26.1,1223,2818,1165,-1653,,,,1,1,1,1,1,1,0.3333,0.3333,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4730225,Britannia,Sporting,Division de Honor,10-06-2026 00:30,upcoming,,52.7,25.8,21.5,93,0,0,,,,,1,1,1,2,1,0,0.3333,0.6667,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4626487,Seibu Lions,Hiroshima Toyo Carp,NPB,10-06-2026 09:00,live,4:4,63.2,2.6,34.2,38,5,11,6,,,,1,1,1,0,1,1,0.3333,0.0,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4626802,Chiba Lotte Marines,Chunichi Dragons,NPB,10-06-2026 09:00,live,3:11,54.5,3.0,42.4,33,5,6,1,,,,1,2,2,0,0,0,0.2,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4732980,Anastasia Potapova,Suzan Lamens,Hertogenbosch,10-06-2026 09:08,live,1:1,88.9,0.5,10.6,208,25,0,,,,,0,1,1,0,1,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733198,James Mccabe,Zizou Bergs,Hertogenbosch,10-06-2026 09:08,live,1:1,15.6,0.2,84.2,551,0,4,,,,,1,1,0,0,0,1,0.5,0.0,0.5,COURT 1,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4732962,Otto Virtanen,Kamil Majchrzak,Hertogenbosch,10-06-2026 09:09,live,1:1,46.0,0.3,53.8,385,1,2,1,,,,0,1,1,0,1,1,0.0,0.0,0.0,COURT 6,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4732994,Lois Boisson,Solana Sierra,Hertogenbosch,10-06-2026 09:10,live,1:1,24.9,0.5,74.6,185,1,10,9,,,,0,0,1,0,1,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733916,Kiwoom Heroes,NC Dinos,KBO,10-06-2026 09:30,live,0:2,31.6,1.8,66.7,57,10,11,1,,,,1,1,0,0,1,1,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4733917,LG Twins,SSG Landers,KBO,10-06-2026 09:30,live,8:6,77.3,1.5,21.2,66,12,3,-9,,,,1,0,0,0,1,0,1.0,0.0,1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4733918,Hanwha Eagles,KIA Tigers,KBO,10-06-2026 09:30,live,4:3,45.1,2.0,52.9,51,11,4,-7,,,,0,1,1,1,1,0,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4733919,Kt Wiz Suwon,Samsung Lions,KBO,10-06-2026 09:30,live,4:3,38.8,2.0,59.2,49,2,12,10,,,,1,0,1,0,0,1,0.5,0.0,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4733920,Lotte Giants,Doosan Bears,KBO,10-06-2026 09:30,live,3:0,45.9,2.7,51.4,37,3,3,0,,,,0,0,0,1,0,1,,0.5,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4733853,Tristan Boyer,Matteo Martineau,Lyon,10-06-2026 11:00,upcoming,,71.1,2.6,26.3,38,0,0,,,,,1,0,1,1,1,1,0.5,0.3333,0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4728730,Tnt Tropang Giga,Barangay Ginebra,PBA Philippine Cup,10-06-2026 11:35,live,28:32,57.8,1.6,40.6,64,0,1,,,,,0,1,0,1,0,1,0.0,0.5,-0.5,Smart Araneta Coliseum,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4733750,Francesco Forti,Franco Agamenone,Cattolica,10-06-2026 11:38,live,0:0,45.2,3.2,51.6,31,0,0,,,,,1,1,1,1,0,1,0.3333,0.5,-0.1667,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733877,Malige M./Malige N.,Goldhoff G./Harper C.,Lyon ,10-06-2026 11:40,live,0:0,33.3,33.3,33.3,3,0,0,,,,,,,,0,1,,,,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733896,Gadamauri B./Pereira T.,Lammons N./Withrow J.,Bratislava,10-06-2026 11:54,live,0:0,66.7,16.7,16.7,6,0,0,,,,,,,,0,1,0,,0.0,,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733763,Jan-Lennard Struff,Alexander Bublik,Stuttgart,10-06-2026 11:58,upcoming,0:0,17.6,0.2,82.1,442,78,110,32,,,,1,0,1,0,0,1,0.5,0.0,0.5,CENTER COURT,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4668136,Ukraine,Japan,Volleyball Nations League,10-06-2026 12:00,live,0:0,19.2,0.3,80.5,365,54,142,88,,,,1,0,0,1,0,0,1.0,1.0,0.0,Linxia Olympic Sports Park Stadium,,0,0,0,0,0,0,True,Box Score,False,False,True,False,False,0
2026-06-10,4732915,Danilina A./Krunic A.,Eikeri U./Gleason Q.,Queen's,10-06-2026 12:02,live,0:0,68.4,5.3,26.3,19,0,0,,,,,0,1,1,0,1,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733108,Arribage T./Olivetti A.,Borges N./Polmans M.,Hertogenbosch,10-06-2026 12:05,upcoming,,56.0,4.0,40.0,25,0,0,,,,,0,0,1,,,,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0
2026-06-10,4733774,Laura Siegemund,Amanda Anisimova,Queen's,10-06-2026 12:05,upcoming,,11.5,0.6,87.8,156,10,36,26,,,,1,0,0,0,1,1,1.0,0.0,1.0,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733439,Kaitlin Quevedo,Jeline Vandromme,Modena,10-06-2026 12:08,live,0:0,88.0,4.0,8.0,25,0,0,,,,,1,0,1,1,0,1,0.5,0.5,0.0,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
2026-06-10,4733433,Panna Udvardy,Daria Snigur,Hertogenbosch,10-06-2026 12:10,upcoming,,65.8,1.3,32.9,79,1,0,,,,,1,0,0,1,0,1,1.0,0.5,0.5,,,0,0,0,0,0,0,False,,False,False,True,False,False,0
