date,game_id,home,away,competition,time,status,score,vote_home,vote_draw,vote_away,vote_count,pop_rank_home,pop_rank_away,pop_rank_diff,fifa_rank_home,fifa_rank_away,fifa_rank_diff,trend_home_w,trend_home_d,trend_home_l,trend_away_w,trend_away_d,trend_away_l,trend_win_rate_home,trend_win_rate_away,trend_win_rate_diff,venue,attendance,goals_home,goals_away,yellow_home,yellow_away,red_home,red_away,has_lineups,lineups_status_text,has_doubtful,has_missing_players,has_statistics,has_news,has_buzz,social_comments,score_ht,winner
2026-06-22,4709662,Landvetter IS,Dalstorps IF,Svenska Cupen,22-06-2026 17:00,upcoming,,50.7,32.9,16.4,73,0,0,,,,,,,,0,1,2,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-22,4739966,Central Español (Reserve),Colon FC (Reserve),Reserve League,22-06-2026 17:00,upcoming,,35.7,42.9,21.4,14,0,0,,,,,0,1,0,2,0,0,0.0,1.0,-1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-22,4739965,Juventud De Las Piedras (Reserves),Racing Club Montevideo (Reserves),Reserve League,22-06-2026 17:00,upcoming,,25.0,50.0,25.0,16,1,1,0,,,,0,0,1,1,0,2,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-22,4640787,Örebro SK,Sandvikens IF,Superettan,22-06-2026 17:05,upcoming,,41.8,24.1,34.2,79,38,5,-33,,,,2,0,0,1,1,1,1.0,0.3333,0.6667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-22,4736981,Kuwait SC,Al Arabi Kuwait,Premier Division,22-06-2026 17:45,upcoming,,41.9,10.7,47.4,1164,848,663,-185,,,,2,1,2,1,1,2,0.4,0.25,0.15,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-22,4728273,Binacional,Cusco FC,League Cup,22-06-2026 18:00,upcoming,,22.0,18.7,59.3,91,215,462,247,,,,0,1,0,2,1,0,0.0,0.6667,-0.6667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-22,4739964,Ca Progreso (Reserves),Nacional Montevideo (Reserves),Reserve League,22-06-2026 18:00,upcoming,,33.3,19.0,47.6,21,1,4,3,,,,1,2,0,1,2,1,0.3333,0.25,0.0833,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-22,4739969,Liverpool Montevideo (Reserves),Ca River Plate (Uru) (Reserves),Reserve League,22-06-2026 18:00,upcoming,,50.0,33.3,16.7,18,1,0,,,,,0,1,1,0,0,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-22,4739970,Montevideo Wanderers (Reserves),Penarol Reserves,Reserve League,22-06-2026 18:00,upcoming,,53.8,26.9,19.2,26,1,3,2,,,,1,1,0,1,1,1,0.5,0.3333,0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-22,4633887,Shelbourne,Bohemians,Premier Division,22-06-2026 18:45,upcoming,,40.8,33.8,25.4,130,95,98,3,,,,2,1,2,0,0,1,0.4,0.0,0.4,,,0,0,0,0,0,0,False,Probable Lineups,False,False,False,False,False,0,,draw
2026-06-22,4736979,Qadisiya Kuwait,Kazma SC,Premier Division,22-06-2026 18:45,upcoming,,76.4,9.7,13.9,610,554,191,-363,,,,0,1,2,2,0,1,0.0,0.6667,-0.6667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-22,4633888,Shamrock,Derry City,Premier Division,22-06-2026 19:00,upcoming,,63.3,19.6,17.1,199,468,52,-416,,,,1,0,1,0,1,0,0.5,0.0,0.5,,,0,0,0,0,0,0,False,Probable Lineups,True,True,False,False,False,0,,draw
2026-06-22,4653745,KR Reykjavik,IA Akranes,Besta-deild karla,22-06-2026 19:15,upcoming,,68.8,18.5,12.7,157,123,23,-100,,,,0,1,1,1,0,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-22,4728278,Grau,Pirata FC,League Cup,22-06-2026 20:15,upcoming,,55.1,19.2,25.6,78,124,20,-104,,,,1,0,1,1,1,0,0.5,0.5,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,draw
2026-06-22,4645273,Talleres de Córdoba (W),Huracán (W),Campeonato Femenino,22-06-2026 21:00,upcoming,,50.0,35.0,15.0,20,1,7,6,,,,2,2,1,2,2,2,0.4,0.3333,0.0667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-22,4697922,France,Iraq,FIFA World Cup,22-06-2026 21:00,upcoming,,47.3,10.5,42.2,211069,22342,11594,-10748,2,60,58,1,1,0,0,0,2,0.5,0.0,0.5,Lincoln Financial Field (Philadelphia),,0,0,0,0,0,0,False,Probable Lineups,False,False,False,False,True,0,,draw
2026-06-22,4677798,Confianca,Guarani,Serie C,22-06-2026 22:30,upcoming,,22.7,19.1,58.2,330,529,937,408,,,,0,0,2,1,1,1,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,draw
2026-06-22,4669787,Ponte Preta,Novorizontino,Brasileirão - Série B,22-06-2026 23:00,upcoming,,27.1,18.8,54.1,490,4044,600,-3444,,,,0,0,2,2,1,2,0.0,0.4,-0.4,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-22,4682662,9 De Julio Rafaela,El Linqueño,Federal A,22-06-2026 23:15,upcoming,,50.0,35.0,15.0,20,6,6,0,,,,0,2,2,1,0,0,0.0,1.0,-1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
