date,game_id,home,away,competition,time,status,score,vote_home,vote_draw,vote_away,vote_count,pop_rank_home,pop_rank_away,pop_rank_diff,fifa_rank_home,fifa_rank_away,fifa_rank_diff,trend_home_w,trend_home_d,trend_home_l,trend_away_w,trend_away_d,trend_away_l,trend_win_rate_home,trend_win_rate_away,trend_win_rate_diff,venue,attendance,goals_home,goals_away,yellow_home,yellow_away,red_home,red_away,has_lineups,lineups_status_text,has_doubtful,has_missing_players,has_statistics,has_news,has_buzz,social_comments,score_ht,winner
2026-06-19,4731583,Omyyah Idlib,Al Taliya Hama,Syrian Premier League,19-06-2026 14:00,upcoming,,33.6,8.0,58.4,113,5,66,61,,,,0,2,0,0,2,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4731584,Al Shola,Tishreen SC,Syrian Premier League,19-06-2026 14:00,upcoming,,30.3,10.1,59.6,109,6,189,183,,,,0,0,0,1,0,1,,0.5,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4731585,Al Karamah,Al Shorta Damascus,Syrian Premier League,19-06-2026 14:00,upcoming,,78.7,11.5,9.8,174,188,79,-109,,,,1,1,1,1,2,0,0.3333,0.3333,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4688111,FC Lida,Gomel II,Pershaya Liga,19-06-2026 14:30,upcoming,,50.0,42.9,7.1,14,3,0,,,,,1,0,2,0,2,0,0.3333,0.0,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4677088,Naftan Novopolotsk,Baranovichi,Vysshaya Liga,19-06-2026 15:00,upcoming,,32.4,21.6,45.9,37,9,2,-7,,,,0,0,0,1,1,0,,0.5,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4684449,Babrungas,Be1 Nfa,I Lyga,19-06-2026 15:00,upcoming,,40.0,43.3,16.7,30,0,0,,,,,1,1,2,1,0,1,0.25,0.5,-0.25,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4688112,Dinamo Minsk II Reserve,FC Slonim,Pershaya Liga,19-06-2026 15:30,upcoming,,36.4,36.4,27.3,11,1,1,0,,,,0,1,2,2,0,1,0.0,0.6667,-0.6667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4683321,Deportes Temuco (W),Unión Española (W),Championship Women,19-06-2026 16:00,upcoming,,29.2,20.8,50.0,24,0,1,,,,,0,0,0,1,1,2,,0.25,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4738209,Sport Boys Reserve,Union Huaral,Liga 3,19-06-2026 16:00,upcoming,,38.6,27.3,34.1,44,1,36,35,,,,2,0,0,0,1,2,1.0,0.0,1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4736982,Fahaheel SC,Kazma SC,Premier Division,19-06-2026 16:05,upcoming,,32.7,21.5,45.7,223,72,191,119,,,,0,0,0,0,1,0,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4637120,Ranheim,Lyn Oslo,OBOS-ligaen,19-06-2026 17:00,upcoming,,43.6,40.6,15.8,133,18,53,35,,,,0,2,1,0,0,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4652490,Vikingur Gota,KÍ Klaksvík,Formuladeildin,19-06-2026 17:30,upcoming,,34.0,24.5,41.5,94,215,374,159,,,,1,2,1,1,1,1,0.25,0.3333,-0.0833,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4736984,Salmiyah SC,Kuwait SC,Premier Division,19-06-2026 17:45,upcoming,,23.5,14.6,61.9,396,198,848,650,,,,0,2,1,1,2,1,0.0,0.25,-0.25,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4645274,San Lorenzo (W),Belgrano (W),Campeonato Femenino,19-06-2026 18:00,upcoming,,66.7,20.5,12.8,39,11,3,-8,,,,1,1,1,2,0,1,0.3333,0.6667,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4645277,Gimnasia La Plata (W),Social Atletico Television (W),Campeonato Femenino,19-06-2026 18:00,upcoming,,50.0,25.0,25.0,20,4,3,-1,,,,1,0,0,2,2,1,1.0,0.4,0.6,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4658358,Estudiantes de La Plata Res.,Central Cordoba Res.,Liga Profesional - Reserva,19-06-2026 18:00,upcoming,,55.8,26.9,17.3,52,8,6,-2,,,,1,0,1,1,1,0,0.5,0.5,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4658359,Platense Res.,Independiente Rivadavia Res.,Liga Profesional - Reserva,19-06-2026 18:00,upcoming,,37.1,22.9,40.0,35,6,2,-4,,,,0,0,1,1,1,1,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4658364,CA Colon Reserve,Estudiantes de Río Cuarto Reserves,Liga Profesional - Reserva,19-06-2026 18:00,upcoming,,54.8,25.8,19.4,31,6,0,,,,,0,1,2,1,0,0,0.0,1.0,-1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4658365,Tigre Res.,San Lorenzo Res.,Liga Profesional - Reserva,19-06-2026 18:00,upcoming,,52.9,11.8,35.3,34,7,9,2,,,,0,0,0,2,0,2,,0.5,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4658369,Barracas Central Res.,Sarmiento Reserves,Liga Profesional - Reserva,19-06-2026 18:00,upcoming,,51.9,25.9,22.2,27,5,6,1,,,,0,0,2,0,0,0,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4658371,Godoy Cruz Res.,Aldosivi Res.,Liga Profesional - Reserva,19-06-2026 18:00,upcoming,,43.3,23.3,33.3,30,7,4,-3,,,,1,0,0,1,1,0,1.0,0.5,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4715834,ADT Tarma,Alianza Universidad,League Cup,19-06-2026 18:00,upcoming,,50.6,28.7,20.7,87,92,49,-43,,,,2,0,0,2,0,1,1.0,0.6667,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4713568,Leônico,Jacobina,Baiano - Série B,19-06-2026 18:00,upcoming,,31.8,18.2,50.0,22,0,90,,,,,0,0,0,0,0,1,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4633716,UC Dublin FC,Kerry,Division 1,19-06-2026 18:45,upcoming,,54.2,32.2,13.6,59,15,2,-13,,,,1,1,0,1,0,2,0.5,0.3333,0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4633717,Cork City,Treaty United,Division 1,19-06-2026 18:45,upcoming,,49.2,36.9,13.8,65,154,3,-151,,,,1,1,1,2,0,0,0.3333,1.0,-0.6667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4633718,Cobh Ramblers,Finn Harps,Division 1,19-06-2026 18:45,upcoming,,49.0,34.7,16.3,49,8,15,7,,,,0,1,1,0,0,2,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4633719,Bray Wanderers,Longford,Division 1,19-06-2026 18:45,upcoming,,40.4,42.6,17.0,47,20,11,-9,,,,2,1,2,1,1,2,0.4,0.25,0.15,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4633720,Athlone Town,Wexford Youths,Division 1,19-06-2026 18:45,upcoming,,18.8,56.5,24.6,69,13,13,0,,,,0,0,0,0,0,1,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4633889,Waterford FC,Shamrock,Premier Division,19-06-2026 18:45,upcoming,,21.3,27.6,51.1,221,19,468,449,,,,1,2,0,0,1,1,0.3333,0.0,0.3333,,,0,0,0,0,0,0,False,Probable Lineups,True,True,False,False,False,0,,draw
2026-06-19,4633890,St. Patricks,Sligo Rovers,Premier Division,19-06-2026 18:45,upcoming,,56.0,28.7,15.3,150,100,76,-24,,,,1,0,2,0,0,1,0.3333,0.0,0.3333,,,0,0,0,0,0,0,False,Probable Lineups,True,True,False,False,False,0,,draw
2026-06-19,4633891,Galway United,Derry City,Premier Division,19-06-2026 18:45,upcoming,,23.0,42.6,34.5,148,19,52,33,,,,0,2,0,1,0,2,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,Probable Lineups,False,False,False,False,False,0,,draw
2026-06-19,4633892,Drogheda Utd,Shelbourne,Premier Division,19-06-2026 18:45,upcoming,,25.4,36.1,38.5,122,36,95,59,,,,0,2,2,1,2,2,0.0,0.2,-0.2,,,0,0,0,0,0,0,False,Probable Lineups,False,False,False,False,False,0,,draw
2026-06-19,4736983,Al Arabi Kuwait,Qadisiya Kuwait,Premier Division,19-06-2026 18:45,upcoming,,36.7,7.7,55.6,1950,663,554,-109,,,,1,2,1,1,2,1,0.25,0.25,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4627857,USA,Australia,FIFA World Cup,19-06-2026 19:00,upcoming,,68.6,12.9,18.5,34312,4254,4724,470,15,23,8,1,0,1,1,2,0,0.5,0.3333,0.1667,Lumen Field (Seattle),,0,0,0,0,0,0,False,Probable Lineups,False,False,False,True,True,0,,draw
2026-06-19,4633893,Bohemians,Dundalk,Premier Division,19-06-2026 19:00,upcoming,,40.0,36.3,23.7,135,98,522,424,,,,0,1,0,1,1,2,0.0,0.25,-0.25,,,0,0,0,0,0,0,False,Probable Lineups,False,False,False,False,False,0,,draw
2026-06-19,4733296,Sabadell,Zamora CF,Primera Division RFEF,19-06-2026 19:00,upcoming,,51.5,23.0,25.5,165,85,22,-63,,,,0,1,0,1,1,0,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4662043,Njardvik,Leiknir Reykjavik,Inkasso Deildin,19-06-2026 19:15,upcoming,,40.6,42.0,17.4,69,3,7,4,,,,0,1,0,1,1,1,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4696167,Carneras UPS (W),Macara (W),Superliga Femenina,19-06-2026 20:30,upcoming,,33.3,25.9,40.7,27,0,1,,,,,0,0,0,1,0,0,,1.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4715836,Alianza Atletico,Cesar Vallejo,League Cup,19-06-2026 20:30,upcoming,,51.9,20.4,27.8,54,108,443,335,,,,1,0,0,2,6,2,1.0,0.2,0.8,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4736517,Miramar Misiones,Huracan FC,Segunda Division,19-06-2026 21:00,upcoming,,39.6,26.4,34.0,53,25,6,-19,,,,1,2,1,1,2,2,0.25,0.2,0.05,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4696171,Barcelona SC (W),Deportivo Ibarra (W),Superliga Femenina,19-06-2026 21:00,upcoming,,84.6,11.5,3.8,52,20,1,-19,,,,1,1,1,1,0,0,0.3333,1.0,-0.6667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4627882,Scotland,Morocco,FIFA World Cup,19-06-2026 22:00,upcoming,,13.0,8.5,78.4,57691,2386,10031,7645,37,6,-31,1,1,1,2,2,1,0.3333,0.4,-0.0667,Gillette Stadium (Foxborough),,0,0,0,0,0,0,False,Probable Lineups,False,False,False,True,True,0,,draw
2026-06-19,4639204,Ituzaingó,Liniers,Primera B Metropolitana,19-06-2026 22:00,upcoming,,43.2,32.4,24.3,37,21,15,-6,,,,0,1,0,0,0,1,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4710804,Westchester SC,Portland Hearts of Pine,USL League One,19-06-2026 23:00,upcoming,,66.7,11.1,22.2,9,0,0,,,,,1,2,0,0,0,1,0.3333,0.0,0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-19,4711990,Audax Italiano,Deportes Santa Cruz,Chilean Cup,19-06-2026 23:00,upcoming,,65.0,15.2,19.8,257,832,57,-775,,,,2,2,2,1,2,2,0.3333,0.2,0.1333,,,0,0,0,0,0,0,False,Missing Players,True,True,False,False,True,0,,draw
