date,game_id,home,away,competition,time,status,score,vote_home,vote_draw,vote_away,vote_count,pop_rank_home,pop_rank_away,pop_rank_diff,fifa_rank_home,fifa_rank_away,fifa_rank_diff,trend_home_w,trend_home_d,trend_home_l,trend_away_w,trend_away_d,trend_away_l,trend_win_rate_home,trend_win_rate_away,trend_win_rate_diff,venue,attendance,goals_home,goals_away,yellow_home,yellow_away,red_home,red_away,has_lineups,lineups_status_text,has_doubtful,has_missing_players,has_statistics,has_news,has_buzz,social_comments,score_ht,winner
2026-06-23,4627927,Norway,Senegal,FIFA World Cup,23-06-2026 00:00,finished,3:2,59.1,13.8,27.0,95628,2748,4153,1405,27,16,-11,1,1,2,0,0,2,0.25,0.0,0.25,MetLife Stadium (New Jersey),80663,3,2,0,0,0,0,True,Lineups,False,False,True,True,True,0,1:0,home
2026-06-23,4627911,Jordan,Algeria,FIFA World Cup,23-06-2026 03:00,upcoming,,39.5,10.9,49.7,161356,3327,9114,5787,68,31,-37,0,0,0,0,1,1,,0.0,,Levi's Stadium (Santa Clara),,0,0,0,0,0,0,True,Lineups,False,True,False,True,True,0,,draw
2026-06-23,4739972,Albion Fc (Reserves),Montevideo City Torque (Reserves),Reserve League,23-06-2026 13:00,upcoming,,30.0,27.5,42.5,40,0,1,,,,,2,1,0,1,1,0,0.6667,0.5,0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-23,4636764,KuPS,Ilves,Veikkausliiga,23-06-2026 15:00,upcoming,,44.2,25.2,30.6,310,167,47,-120,,,,1,2,4,1,1,1,0.1429,0.3333,-0.1905,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-23,4636765,Lahti,TPS,Veikkausliiga,23-06-2026 15:00,upcoming,,43.2,29.7,27.0,148,69,12,-57,,,,0,0,0,0,0,1,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-23,4636766,Vaasa PS,AC Oulu,Veikkausliiga,23-06-2026 15:00,upcoming,,27.8,27.2,45.0,169,22,15,-7,,,,1,2,3,1,2,1,0.1667,0.25,-0.0833,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-23,4661176,FC Iberia 1999,FC Mesakhte Tkibuli,Erovnuli Liga,23-06-2026 15:00,upcoming,,58.8,31.6,9.6,114,126,1,-125,,,,0,2,1,2,0,0,0.0,1.0,-1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-23,4727993,BFA Vilnius,Kauno Zalgiris,Lithuanian Cup,23-06-2026 15:00,upcoming,,29.8,22.8,47.4,57,0,34,,,,,0,0,1,1,0,2,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-23,4727992,FK Minija Kretinga,FK Panevezys,Lithuanian Cup,23-06-2026 15:30,upcoming,,32.1,35.8,32.1,53,1,77,76,,,,1,1,2,1,0,0,0.25,1.0,-0.75,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-23,4636767,FF Jaro,Gnistan,Veikkausliiga,23-06-2026 16:00,upcoming,,26.6,26.6,46.8,139,11,6,-5,,,,0,0,0,1,1,1,,0.3333,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-23,4636768,Inter Turku,SJK Seinajoki,Veikkausliiga,23-06-2026 16:00,upcoming,,66.1,22.2,11.7,230,96,83,-13,,,,2,2,1,0,1,0,0.4,0.0,0.4,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-23,4731867,Buenos Aires City FC,Academia Control Orientado,Promocional Amateur,23-06-2026 16:00,upcoming,,50.0,37.5,12.5,8,0,0,,,,,0,1,2,2,0,2,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-23,4627929,Portugal,Uzbekistan,FIFA World Cup,23-06-2026 17:00,upcoming,,85.9,6.5,7.6,118238,26389,1352,-25037,7,56,49,2,1,1,0,0,0,0.5,,,NRG Stadium (Houston),,0,0,0,0,0,0,False,Probable Lineups,False,False,False,True,True,0,,draw
2026-06-23,4636769,IFK Mariehamn,HJK Helsinki,Veikkausliiga,23-06-2026 17:00,upcoming,,24.1,23.7,52.2,249,146,770,624,,,,0,0,0,2,1,1,,0.5,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
