date,game_id,home,away,competition,time,status,score,vote_home,vote_draw,vote_away,vote_count,pop_rank_home,pop_rank_away,pop_rank_diff,fifa_rank_home,fifa_rank_away,fifa_rank_diff,trend_home_w,trend_home_d,trend_home_l,trend_away_w,trend_away_d,trend_away_l,trend_win_rate_home,trend_win_rate_away,trend_win_rate_diff,venue,attendance,goals_home,goals_away,yellow_home,yellow_away,red_home,red_away,has_lineups,lineups_status_text,has_doubtful,has_missing_players,has_statistics,has_news,has_buzz,social_comments,score_ht,winner
2026-06-30,4548611,Namungo FC,Mtibwa Sugar,Ligi Kuu Bara,30-06-2026 13:00,upcoming,,52.0,28.0,20.0,25,16,39,23,,,,2,1,2,0,0,0,0.4,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-30,4748232,Penarol Reserves,Liverpool Montevideo (Reserves),Reserve League,30-06-2026 13:00,upcoming,,54.5,18.2,27.3,55,3,1,-2,,,,2,1,1,2,0,1,0.5,0.6667,-0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-30,4663504,Rigas FS,BFC Daugavpils,Virsliga,30-06-2026 15:00,upcoming,,64.6,19.4,16.0,206,341,19,-322,,,,1,1,0,2,1,2,0.5,0.4,0.1,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-30,4734724,Vaasa PS,Inter Turku,Suomen Cup,30-06-2026 15:00,upcoming,,26.6,15.3,58.1,222,22,97,75,,,,2,1,1,1,2,2,0.5,0.2,0.3,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-30,4664937,FK Liepaja,Ogre United,Virsliga,30-06-2026 16:00,upcoming,,65.5,20.9,13.6,110,80,0,,,,,0,0,0,1,0,1,,0.5,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-30,4684618,FC Nomme United II,Flora Tallinn II,Esiliiga,30-06-2026 16:00,upcoming,,46.5,27.9,25.6,43,0,6,,,,,0,0,0,1,1,1,,0.3333,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-30,4727703,General Caballero CG,29 De Septiembre,Copa Paraguay,30-06-2026 16:00,upcoming,,50.0,18.0,32.0,50,1,0,,,,,0,0,2,2,2,2,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-30,4727492,Järva-Jaani,FC Elva,Estonian Cup,30-06-2026 16:30,upcoming,,50.0,23.5,26.5,34,0,6,,,,,0,0,,0,0,1,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-30,4748109,Ivory Coast,Norway,FIFA World Cup,30-06-2026 17:00,upcoming,,25.9,7.5,66.6,58140,3113,2857,-256,31,23,-8,1,0,1,0,1,1,0.5,0.0,0.5,AT&T Stadium (Arlington),,0,0,0,0,0,0,False,Probable Lineups,True,True,False,True,True,0,,draw
2026-06-30,4748233,Central Español (Reserve),La Luz Fc (Reserves),Reserve League,30-06-2026 17:00,upcoming,,45.5,24.2,30.3,33,0,0,,,,,0,0,1,1,0,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-30,4639622,Central Ballester,CA Atlas,Primera C,30-06-2026 18:00,upcoming,,32.6,34.9,32.6,43,11,40,29,,,,0,0,2,1,2,0,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-30,4639630,Claypole,Cañuelas,Primera C,30-06-2026 18:00,upcoming,,40.4,23.4,36.2,47,18,17,-1,,,,1,0,2,1,2,1,0.3333,0.25,0.0833,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-30,4744212,Capitan Figari FBC,Fulgencio Yegros,APF Primera C,30-06-2026 18:00,upcoming,,22.2,22.2,55.6,9,0,11,,,,,0,1,1,1,1,0,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-30,4727704,Olimpia De Itá,Sportivo Valois Rivarola,Copa Paraguay,30-06-2026 18:30,upcoming,,66.0,11.3,22.6,53,15,0,,,,,1,0,2,0,0,0,0.3333,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-30,4736023,Resistencia SC,Encarnacion,Division Intermedia,30-06-2026 18:30,upcoming,,43.9,36.4,19.7,66,33,3,-30,,,,0,1,2,0,0,0,0.0,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-30,4727705,14 De Mayo FBC,Campo Florido,Copa Paraguay,30-06-2026 21:00,upcoming,,33.3,23.8,42.9,21,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-30,4736024,Independiente FBC,Benjamín Aceval,Division Intermedia,30-06-2026 21:00,upcoming,,26.7,28.9,44.4,45,89,1,-88,,,,1,0,1,1,0,1,0.5,0.5,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-30,4748234,France,Sweden,FIFA World Cup,30-06-2026 21:00,upcoming,,87.8,5.2,7.0,63172,22514,4840,-17674,2,36,34,1,1,1,2,0,1,0.3333,0.6667,-0.3333,MetLife Stadium (New Jersey),,0,0,0,0,0,0,False,Probable Lineups,True,True,False,False,True,0,,draw
2026-06-30,4711950,Audax Italiano,Palestino,Chilean Cup,30-06-2026 22:00,upcoming,,49.9,25.8,24.3,507,833,1092,259,,,,1,1,0,2,0,1,0.5,0.6667,-0.1667,,,0,0,0,0,0,0,False,Missing Players,True,True,False,False,True,0,,draw
2026-06-30,4677785,Caxias,Anápolis,Serie C,30-06-2026 22:30,upcoming,,53.5,22.6,23.9,297,793,191,-602,,,,2,0,1,1,0,0,0.6667,1.0,-0.3333,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,draw
2026-06-30,4669178,Botafogo-SP,CRB,Brasileirão - Série B,30-06-2026 23:00,upcoming,,47.5,24.2,28.3,897,896,1348,452,,,,1,1,0,2,2,0,0.5,0.5,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,True,0,,draw
2026-06-30,4677782,Botafogo-PB,Brusque,Serie C,30-06-2026 23:30,upcoming,,46.6,17.6,35.8,324,656,488,-168,,,,1,2,1,1,0,2,0.25,0.3333,-0.0833,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,draw
2026-06-30,4677786,Volta Redonda,Amazonas FC,Serie C,30-06-2026 23:30,upcoming,,43.4,22.1,34.5,267,515,204,-311,,,,0,1,1,2,1,0,0.0,0.6667,-0.6667,,,0,0,0,0,0,0,False,,False,False,True,False,True,0,,draw
