date,game_id,home,away,competition,time,status,score,vote_home,vote_draw,vote_away,vote_count,pop_rank_home,pop_rank_away,pop_rank_diff,fifa_rank_home,fifa_rank_away,fifa_rank_diff,trend_home_w,trend_home_d,trend_home_l,trend_away_w,trend_away_d,trend_away_l,trend_win_rate_home,trend_win_rate_away,trend_win_rate_diff,venue,attendance,goals_home,goals_away,yellow_home,yellow_away,red_home,red_away,has_lineups,lineups_status_text,has_doubtful,has_missing_players,has_statistics,has_news,has_buzz,social_comments,score_ht,winner
2026-06-15,4728909,Ario Eslamshahr,Naft Bandar Abbas,Division 1,15-06-2026 14:30,upcoming,,65.2,13.0,21.7,23,0,0,,,,,2,2,2,1,2,1,0.3333,0.25,0.0833,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4728910,Mes Shahr-E Babak,Be'sat Kermanshah,Division 1,15-06-2026 14:30,upcoming,,63.0,11.1,25.9,27,1,0,,,,,1,1,0,1,2,1,0.5,0.25,0.25,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4728911,Havadar,Mes Kerman,Division 1,15-06-2026 14:30,upcoming,,30.8,30.8,38.5,26,4,37,33,,,,2,1,2,2,1,0,0.4,0.6667,-0.2667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4728912,Fard,Sanat Naft Abadan,Division 1,15-06-2026 14:30,upcoming,,35.5,22.6,41.9,31,0,18,,,,,1,0,0,0,0,1,1.0,0.0,1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4728913,Mes Soongoun Varzaghan,Nassaji Mazandaran,Division 1,15-06-2026 14:30,upcoming,,20.0,30.0,50.0,10,0,144,,,,,0,1,0,1,1,1,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4703526,Hadiya Hossana,Fasil Ketema,Premier League,15-06-2026 15:00,upcoming,,54.2,20.8,25.0,24,3,77,74,,,,2,2,1,0,0,1,0.4,0.0,0.4,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4651935,SJK Akatemia,Haka,Ykkosliiga,15-06-2026 15:30,upcoming,,28.9,33.0,38.1,97,3,15,12,,,,2,0,0,1,0,1,1.0,0.5,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4627904,Spain,Cabo Verde,FIFA World Cup,15-06-2026 16:00,upcoming,,88.0,5.4,6.7,92539,25535,993,-24542,2,67,65,1,2,2,1,1,3,0.2,0.2,0.0,Mercedes-Benz Stadium (Atlanta),,0,0,0,0,0,0,False,Probable Lineups,False,False,False,True,True,0,,draw
2026-06-15,4684611,Kalju Nomme II,FC Nomme United II,Esiliiga,15-06-2026 16:00,upcoming,,37.5,32.5,30.0,40,1,0,,,,,0,0,2,0,1,2,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4728906,Naft Gachsaran,Niroye Zamini,Division 1,15-06-2026 16:00,upcoming,,53.8,30.8,15.4,13,2,2,0,,,,2,2,1,2,0,2,0.4,0.5,-0.1,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4728907,Pars Jonoubi Jam,Saipa,Division 1,15-06-2026 16:00,upcoming,,31.6,15.8,52.6,19,11,37,26,,,,1,2,1,2,1,1,0.25,0.5,-0.25,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4728908,Shenavarsazi Qeshm,Damash Gilan,Division 1,15-06-2026 16:00,upcoming,,33.3,22.2,44.4,9,0,5,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4640793,GIF Sundsvall,Östers IF,Superettan,15-06-2026 17:00,upcoming,,22.9,22.1,55.0,140,16,12,-4,,,,1,0,0,1,1,1,1.0,0.3333,0.6667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4640795,IFK Norrköping,Varbergs BoIS,Superettan,15-06-2026 17:05,upcoming,,40.0,23.8,36.2,130,93,14,-79,,,,1,1,1,1,1,1,0.3333,0.3333,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4735939,Deportivo Maldonado (Reserves),Albion Fc (Reserves),Reserve League,15-06-2026 17:30,upcoming,,42.9,23.8,33.3,21,0,0,,,,,0,1,1,1,0,0,0.0,1.0,-1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4645279,Banfield (W),Racing Club (W),Campeonato Femenino,15-06-2026 18:00,upcoming,,18.2,22.7,59.1,22,2,8,6,,,,0,0,1,1,1,0,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4645282,Huracán (W),Ferro Carril Oeste (W),Campeonato Femenino,15-06-2026 18:00,upcoming,,58.8,23.5,17.6,17,7,5,-2,,,,2,2,2,1,0,0,0.3333,1.0,-0.6667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4645283,Independiente (W),Boca Juniors (W),Campeonato Femenino,15-06-2026 18:00,upcoming,,17.1,25.7,57.1,35,8,50,42,,,,1,1,2,2,0,0,0.25,1.0,-0.75,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4653740,KA Akureyri,Fram Reykjavik,Besta-deild karla,15-06-2026 18:00,upcoming,,29.7,24.6,45.7,138,25,69,44,,,,0,0,1,1,1,2,0.0,0.25,-0.25,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4658821,Atlético de Rafaela (Reserves),Riestra Res.,Liga Profesional - Reserva,15-06-2026 18:00,upcoming,,43.8,18.8,37.5,16,0,3,,,,,2,0,0,1,0,0,1.0,1.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4715840,Club Deportivo Llacuabamba,UTC,League Cup,15-06-2026 18:00,upcoming,,43.9,9.1,47.0,66,19,226,207,,,,0,1,2,2,2,0,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4735940,Racing Club Montevideo (Reserves),Liverpool Montevideo (Reserves),Reserve League,15-06-2026 18:00,upcoming,,33.3,38.1,28.6,21,1,1,0,,,,0,2,0,1,1,0,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4735941,Oriental (Reserves),Defensor Sporting (Reserves),Reserve League,15-06-2026 18:00,upcoming,,21.4,28.6,50.0,14,0,1,,,,,0,1,0,1,2,1,0.0,0.25,-0.25,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4735942,Ca River Plate (Uru) (Reserves),Montevideo Wanderers (Reserves),Reserve League,15-06-2026 18:00,upcoming,,23.5,23.5,52.9,17,0,1,,,,,0,1,2,1,0,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4735943,Montevideo City Torque (Reserves),Central Español (Reserve),Reserve League,15-06-2026 18:00,upcoming,,38.1,28.6,33.3,21,1,0,,,,,0,1,0,1,0,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4639632,Sacachispas,Argentino Rosario,Primera C,15-06-2026 18:30,upcoming,,64.7,17.6,17.6,17,31,27,-4,,,,2,1,0,1,2,2,0.6667,0.2,0.4667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4639635,Defensores Cambaceres,Berazategui,Primera C,15-06-2026 18:30,upcoming,0:0,27.3,25.8,46.9,209,22,19,-3,,,,0,2,1,1,0,2,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,True,False,False,0,,draw
2026-06-15,4639644,Sportivo Barracas,General Lamadrid,Primera C,15-06-2026 18:30,upcoming,,30.8,30.8,38.5,13,24,16,-8,,,,0,1,0,0,1,0,0.0,0.0,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4640364,CA Fenix,Leones de Rosario FC,Primera C,15-06-2026 18:30,upcoming,,37.5,25.0,37.5,16,66,1,-65,,,,2,0,0,1,0,1,1.0,0.5,0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4627932,Belgium,Egypt,FIFA World Cup,15-06-2026 19:00,upcoming,,32.3,9.9,57.9,154787,9910,15106,5196,9,29,20,1,1,2,0,1,2,0.25,0.0,0.25,Lumen Field (Seattle),,0,0,0,0,0,0,False,Probable Lineups,True,True,False,True,True,0,,draw
2026-06-15,4715843,Estudiantil CNI,Unión Comercio,League Cup,15-06-2026 20:15,upcoming,,48.8,7.3,43.9,41,1,150,149,,,,0,1,0,1,1,2,0.0,0.25,-0.25,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4682646,Sportivo Belgrano,Defensores Belgrano (VR),Federal A,15-06-2026 21:00,upcoming,,54.5,18.2,27.3,33,62,24,-38,,,,0,1,1,1,1,0,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4627876,Saudi Arabia,Uruguay,FIFA World Cup,15-06-2026 22:00,upcoming,,68.2,6.8,25.0,153552,15389,13245,-2144,61,16,-45,2,1,0,2,2,0,0.6667,0.5,0.1667,Hard Rock Stadium (Miami),,0,0,0,0,0,0,False,Probable Lineups,True,True,False,True,True,0,,draw
2026-06-15,4677805,Maringá,Maranhão-MA,Serie C,15-06-2026 22:30,upcoming,,49.7,19.9,30.4,161,173,200,27,,,,0,2,1,2,2,0,0.0,0.5,-0.5,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4677804,Ypiranga-RS,Botafogo-PB,Serie C,15-06-2026 23:30,upcoming,,26.1,18.8,55.1,207,370,656,286,,,,0,0,0,1,0,0,,1.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-15,4677811,Ferroviária,Barra FC,Serie C,15-06-2026 23:30,upcoming,,51.9,22.7,25.3,154,405,52,-353,,,,2,1,1,2,0,2,0.5,0.5,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
