date,game_id,home,away,competition,time,status,score,vote_home,vote_draw,vote_away,vote_count,pop_rank_home,pop_rank_away,pop_rank_diff,fifa_rank_home,fifa_rank_away,fifa_rank_diff,trend_home_w,trend_home_d,trend_home_l,trend_away_w,trend_away_d,trend_away_l,trend_win_rate_home,trend_win_rate_away,trend_win_rate_diff,venue,attendance,goals_home,goals_away,yellow_home,yellow_away,red_home,red_away,has_lineups,lineups_status_text,has_doubtful,has_missing_players,has_statistics,has_news,has_buzz,social_comments,score_ht,winner
2026-06-25,4634214,Colorado Springs Switchbacks,San Antonio FC,USL Championship,25-06-2026 00:00,live,1:2,33.7,31.2,35.2,199,14,20,6,,,,1,0,1,0,2,1,0.5,0.0,0.5,,5199,0,0,0,0,0,0,True,Lineups,False,False,True,False,False,0,1:1,draw
2026-06-25,4714691,Corpus Christi FC,Alta,USL League One,25-06-2026 00:30,live,0:0,28.8,27.4,43.8,73,0,0,,,,,1,1,1,1,1,1,0.3333,0.3333,0.0,,,0,0,0,0,0,0,True,Lineups,False,False,True,False,False,0,0:0,draw
2026-06-25,4627867,South Africa,South Korea,FIFA World Cup,25-06-2026 01:00,live,0:0,15.8,11.3,72.9,54891,1870,4560,2690,61,22,-39,2,0,2,0,1,1,0.5,0.0,0.5,Estadio BBVA (Guadalupe),,0,0,0,0,0,0,True,Lineups,False,True,True,True,True,0,0:0,draw
2026-06-25,4697698,Czechia,Mexico,FIFA World Cup,25-06-2026 01:00,live,0:0,15.7,12.1,72.3,56303,3299,8532,5233,44,11,-33,2,0,1,1,1,1,0.6667,0.3333,0.3333,Estadio Azteca (Mexico City),,0,0,0,0,0,0,True,Lineups,False,True,True,True,True,0,0:0,draw
2026-06-25,4710794,Spokane Velocity,Westchester SC,USL League One,25-06-2026 01:00,live,1:1,32.1,32.1,35.8,81,1,0,,,,,0,0,0,1,1,2,,0.25,,,,0,0,0,0,0,0,True,Lineups,False,False,True,False,False,0,1:1,draw
2026-06-25,4659046,Los Angeles FC II,Minnesota II,MLS Next Pro,25-06-2026 02:00,upcoming,,44.7,23.3,32.0,150,3,2,-1,,,,0,3,1,1,0,1,0.0,0.5,-0.5,,,0,0,0,0,0,0,True,Lineups,False,False,True,False,False,0,,draw
2026-06-25,4742192,Khovd,Hunters,Premier League,25-06-2026 08:00,upcoming,,47.6,23.8,28.6,21,0,0,,,,,0,0,0,1,1,1,,0.3333,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-25,4742191,Khoromkhon,Ulaangom City FC,Premier League,25-06-2026 11:00,upcoming,,33.3,33.3,33.3,12,0,0,,,,,0,0,0,1,2,0,,0.3333,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-25,4745015,Defensor Sporting (Reserves),Colon FC (Reserve),Reserve League,25-06-2026 12:00,upcoming,,38.1,42.9,19.0,21,1,0,,,,,1,1,1,1,2,0,0.3333,0.3333,0.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-25,4655080,Nejmeh SC,Tadamon,Premier League,25-06-2026 12:30,upcoming,,59.2,28.6,12.2,49,546,45,-501,,,,1,0,1,1,2,0,0.5,0.3333,0.1667,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-25,4735967,Fahman,Shabab Al Bayda FC,Yemeni League,25-06-2026 13:00,upcoming,,60.3,9.5,30.2,63,17,0,,,,,0,0,1,2,0,0,0.0,1.0,-1.0,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-25,4735968,Hilal Hudaydah,Al Yarmok,Yemeni League,25-06-2026 13:00,upcoming,,55.3,13.2,31.6,38,20,17,-3,,,,0,0,0,0,1,2,,0.0,,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
2026-06-25,4663510,Grobiņa,Auda,Virsliga,25-06-2026 14:00,upcoming,,17.1,26.3,56.6,76,2,30,28,,,,0,1,0,1,0,2,0.0,0.3333,-0.3333,,,0,0,0,0,0,0,False,,False,False,False,False,False,0,,draw
